#Case,Cone_Angle,Omega_RPM,Pitch_Angle,Vz_ms,Avg_Fpx,Avg_Fpy,Avg_Fpz,Avg_Mpx,Avg_Mpy,Avg_Mpz
3_465_0,3,465,0,3.5,-0.016159386,0.021336552,0.33976417,-0.002436469,-0.022329045,0.001196673
4_465_-5,4,465,-5,3.5,-0.019155793,0.037705522,0.306466412,-0.001987817,-0.019364604,0.002165659
4_465_-4,4,465,-4,3.5,-0.019238734,0.034627124,0.313462568,-0.002059203,-0.019921651,0.001985804
4_465_-3,4,465,-3,3.5,-0.019389782,0.031723276,0.320912492,-0.00217647,-0.020583636,0.001812898
4_465_-2,4,465,-2,3.5,-0.019611507,0.028312122,0.327583829,-0.002276374,-0.02114687,0.001612082
4_465_-1,4,465,-1,3.5,-0.02010642,0.024887773,0.334160293,-0.002415905,-0.021752996,0.001405232
4_465_0,4,465,0,3.5,-0.02094064,0.021062439,0.339961467,-0.002486031,-0.022251776,0.001167113
5_465_-5,5,465,-5,3.5,-0.023501613,0.037588222,0.306872849,-0.002073547,-0.019380702,0.002127723
5_465_-4,5,465,-4,3.5,-0.023677143,0.034531968,0.31362695,-0.002158468,-0.019926217,0.001955724
5_465_-3,5,465,-3,3.5,-0.024114823,0.031532872,0.321502581,-0.002292771,-0.020605776,0.001786119
5_465_-2,5,465,-2,3.5,-0.024460709,0.027958518,0.327225273,-0.002359313,-0.021117747,0.001575656
5_465_-1,5,465,-1,3.5,-0.025359493,0.02449438,0.334083005,-0.002528225,-0.021759721,0.001362448
5_465_0,5,465,0,3.5,-0.026695559,0.020694625,0.341069173,-0.002591687,-0.022319215,0.001097151
0_450_-5,0,450,-5,3.5,-0.00311486,0.038130473,0.295751835,-0.001687648,-0.018816725,0.00233503
0_450_-4,0,450,-4,3.5,-0.003333823,0.035859374,0.306698412,-0.001838142,-0.019692193,0.002199193
0_450_-3,0,450,-3,3.5,-0.003359514,0.032691355,0.314881223,-0.001834884,-0.020283118,0.001991039
0_450_-2,0,450,-2,3.5,-0.004076115,0.028198539,0.320861777,-0.001919599,-0.020960392,0.001742608
0_450_-1,0,450,-1,3.5,-0.004258367,0.025352422,0.332305762,-0.002124367,-0.021921559,0.001559179
0_450_0,0,450,0,3.5,-0.004519949,0.022387198,0.334047864,-0.002108777,-0.022143289,0.001346906
1_450_-5,1,450,-5,3.5,-0.007096904,0.038151259,0.298472017,-0.00176643,-0.01888512,0.002285735
1_450_-4,1,450,-4,3.5,-0.007459946,0.035694093,0.309069232,-0.001899498,-0.019739412,0.002144286
1_450_-3,1,450,-3,3.5,-0.007673396,0.031396073,0.313434074,-0.001890585,-0.020114645,0.001894249
1_450_-2,1,450,-2,3.5,-0.007616772,0.027414104,0.318811576,-0.00197147,-0.020620434,0.001667622
1_450_-1,1,450,-1,3.5,-0.007444774,0.024470564,0.326311121,-0.002112265,-0.021395678,0.001478589
1_450_0,1,450,0,3.5,-0.008417337,0.021732447,0.334371628,-0.00220285,-0.02212269,0.001285142
2_450_-5,2,450,-5,3.5,-0.011040735,0.037527637,0.299504391,-0.00185287,-0.018896071,0.002217779
2_450_-4,2,450,-4,3.5,-0.011315956,0.034641409,0.308344482,-0.001956144,-0.019604852,0.002044691
2_450_-3,2,450,-3,3.5,-0.011276072,0.031167318,0.314541775,-0.001991743,-0.020061927,0.001828609
2_450_-2,2,450,-2,3.5,-0.01096538,0.027831598,0.320376505,-0.002140411,-0.020624249,0.001646375
2_450_-1,2,450,-1,3.5,-0.010925451,0.024155346,0.323978182,-0.002170105,-0.020952461,0.001450894
2_450_0,2,450,0,3.5,-0.012080534,0.021002412,0.332995507,-0.002311373,-0.021843071,0.001244478
3_450_-5,3,450,-5,3.5,-0.015131045,0.037203646,0.30043624,-0.001932329,-0.018885643,0.002178012
3_450_-4,3,450,-4,3.5,-0.015422295,0.034147082,0.308140893,-0.002023831,-0.019533391,0.002001196
3_450_-3,3,450,-3,3.5,-0.015609116,0.030703359,0.313919611,-0.002107454,-0.020038001,0.001800154
3_450_-2,3,450,-2,3.5,-0.015645538,0.027470664,0.320069335,-0.002224708,-0.020569798,0.001611966
3_450_-1,3,450,-1,3.5,-0.015486825,0.024044322,0.325733762,-0.002310166,-0.021013321,0.001403044
3_450_0,3,450,0,3.5,-0.016563745,0.02040889,0.332081189,-0.002449715,-0.021643464,0.001162799
4_450_-5,4,450,-5,3.5,-0.019332152,0.036918217,0.300957443,-0.00201345,-0.018901984,0.002118238
4_450_-4,4,450,-4,3.5,-0.019450906,0.033681705,0.307353186,-0.002085875,-0.019403026,0.00193738
4_450_-3,4,450,-3,3.5,-0.019666263,0.030693121,0.31437876,-0.002206769,-0.020019369,0.001763543
4_450_-2,4,450,-2,3.5,-0.019953447,0.027223671,0.320565305,-0.002303713,-0.020536387,0.001563265
4_450_-1,4,450,-1,3.5,-0.020494232,0.023868385,0.326604841,-0.002444171,-0.021095903,0.001362488
4_450_0,4,450,0,3.5,-0.021457452,0.020088562,0.332652622,-0.002521095,-0.021544681,0.001127183
5_450_-5,5,450,-5,3.5,-0.023646041,0.03667772,0.301204941,-0.002098271,-0.01889343,0.002077552
5_450_-4,5,450,-4,3.5,-0.023861077,0.033473358,0.307248341,-0.002186415,-0.019377446,0.001900839
5_450_-3,5,450,-3,3.5,-0.024369979,0.030445885,0.314807246,-0.002320433,-0.020017601,0.001732675
5_450_-2,5,450,-2,3.5,-0.02476528,0.02688032,0.32025994,-0.002390811,-0.020491183,0.001525169
5_450_-1,5,450,-1,3.5,-0.025828238,0.023535092,0.327499154,-0.002557438,-0.021109074,0.00131658
5_450_0,5,450,0,3.5,-0.027195412,0.019883668,0.334578639,-0.002634615,-0.021667726,0.001055938
0_435_-5,0,435,-5,3.5,-0.003461309,0.037535025,0.291309225,-0.001721625,-0.01841458,0.002299135
0_435_-4,0,435,-4,3.5,-0.003683461,0.035123182,0.301385296,-0.001864906,-0.019224548,0.002159808
0_435_-3,0,435,-3,3.5,-0.003774901,0.031825826,0.309143081,-0.001867088,-0.019775357,0.001951712
0_435_-2,0,435,-2,3.5,-0.004488252,0.027189902,0.314495499,-0.001958374,-0.020380427,0.001698321
0_435_-1,0,435,-1,3.5,-0.004687312,0.024363452,0.325521606,-0.002147218,-0.021258067,0.001511464
0_435_0,0,435,0,3.5,-0.005007055,0.021316616,0.326953524,-0.002133847,-0.021455641,0.001302049
1_435_-5,1,435,-5,3.5,-0.007416482,0.037516498,0.293627887,-0.001795803,-0.018466882,0.002246901
1_435_-4,1,435,-4,3.5,-0.007801485,0.034722876,0.303280139,-0.001929163,-0.019240562,0.002095665
1_435_-3,1,435,-3,3.5,-0.008034798,0.030411701,0.307444875,-0.001929755,-0.019584095,0.001849261
1_435_-2,1,435,-2,3.5,-0.008047704,0.026449035,0.312355532,-0.002007649,-0.020037707,0.001621161
1_435_-1,1,435,-1,3.5,-0.007922763,0.02345253,0.319414174,-0.00214443,-0.020747661,0.001430998
1_435_0,1,435,0,3.5,-0.00884823,0.02070702,0.327345022,-0.002228639,-0.021430156,0.001241054
2_435_-5,2,435,-5,3.5,-0.011334169,0.036728993,0.294278555,-0.001885892,-0.018447503,0.002173694
2_435_-4,2,435,-4,3.5,-0.011625318,0.033696221,0.302346666,-0.001987248,-0.019095397,0.001997547
2_435_-3,2,435,-3,3.5,-0.011651596,0.030142338,0.30812394,-0.002027657,-0.019512613,0.001780859
2_435_-2,2,435,-2,3.5,-0.011417463,0.026708447,0.313455116,-0.002174202,-0.020014828,0.001592652
2_435_-1,2,435,-1,3.5,-0.011417635,0.023139129,0.31704934,-0.002194467,-0.020315733,0.001402263
2_435_0,2,435,0,3.5,-0.012502656,0.020003938,0.325734242,-0.002324627,-0.021153332,0.001200726
3_435_-5,3,435,-5,3.5,-0.015379364,0.036284874,0.294840191,-0.001964127,-0.018411628,0.002127352
3_435_-4,3,435,-4,3.5,-0.015719084,0.03305099,0.301850648,-0.00205891,-0.018996192,0.001943846
3_435_-3,3,435,-3,3.5,-0.015994036,0.029608873,0.307370073,-0.002142861,-0.019462932,0.001746045
3_435_-2,3,435,-2,3.5,-0.016100464,0.026398014,0.313302655,-0.002258561,-0.019953781,0.001559692
3_435_-1,3,435,-1,3.5,-0.01593064,0.022981026,0.31827429,-0.002333387,-0.020345544,0.001357042
3_435_0,3,435,0,3.5,-0.017150006,0.019496974,0.325049529,-0.002490014,-0.020954969,0.001126895
4_435_-5,4,435,-5,3.5,-0.019553659,0.03586577,0.294884948,-0.002044265,-0.018388786,0.002059472
4_435_-4,4,435,-4,3.5,-0.019739379,0.032512169,0.300855068,-0.002121719,-0.018840441,0.00187606
4_435_-3,4,435,-3,3.5,-0.02004966,0.029508841,0.307709954,-0.002244611,-0.019422819,0.001704788
4_435_-2,4,435,-2,3.5,-0.02050766,0.026021302,0.313290992,-0.00234467,-0.019879604,0.001504165
4_435_-1,4,435,-1,3.5,-0.021181106,0.022852575,0.319922681,-0.002483664,-0.020420032,0.0013159
4_435_0,4,435,0,3.5,-0.022010677,0.019211328,0.326152591,-0.002556099,-0.020855473,0.001086211
5_435_-5,5,435,-5,3.5,-0.023870089,0.035538853,0.295036127,-0.002130359,-0.018354709,0.002014176
5_435_-4,5,435,-4,3.5,-0.024174488,0.032259366,0.300689008,-0.002220231,-0.018788533,0.001836832
5_435_-3,5,435,-3,3.5,-0.024789762,0.029278534,0.308260208,-0.002352309,-0.019399148,0.001673183
5_435_-2,5,435,-2,3.5,-0.025233453,0.025852567,0.31383184,-0.002416842,-0.019858537,0.001474512
5_435_-1,5,435,-1,3.5,-0.026427953,0.022776509,0.322108671,-0.002571255,-0.020514575,0.001275809
5_435_0,5,435,0,3.5,-0.02761481,0.019247635,0.328979289,-0.002649243,-0.021052057,0.001024233
0_420_-5,0,420,-5,3.5,-0.003842413,0.036706084,0.286155592,-0.001757739,-0.01796731,0.002252873
0_420_-4,0,420,-4,3.5,-0.004063711,0.034135563,0.295492698,-0.00189929,-0.018718302,0.002108122
0_420_-3,0,420,-3,3.5,-0.00419429,0.030722632,0.302871204,-0.001910289,-0.019229189,0.001900753
0_420_-2,0,420,-2,3.5,-0.004887722,0.026087448,0.307787477,-0.00199733,-0.019751736,0.00164402
0_420_-1,0,420,-1,3.5,-0.005072951,0.023332753,0.318631986,-0.002168566,-0.020563554,0.001457988
0_420_0,0,420,0,3.5,-0.005455576,0.020218923,0.31973931,-0.002155073,-0.020737317,0.001249763
1_420_-5,1,420,-5,3.5,-0.00777832,0.036550028,0.288104226,-0.001832324,-0.017995829,0.002193545
1_420_-4,1,420,-4,3.5,-0.008172186,0.033503432,0.296990115,-0.001969381,-0.018695928,0.002033143
1_420_-3,1,420,-3,3.5,-0.008374638,0.029313367,0.301171023,-0.001975132,-0.019013609,0.001794213
1_420_-2,1,420,-2,3.5,-0.008453262,0.025450866,0.30588797,-0.002043643,-0.019429003,0.001567856
1_420_-1,1,420,-1,3.5,-0.008417773,0.022385652,0.31218346,-0.00216827,-0.020051956,0.001376646
1_420_0,1,420,0,3.5,-0.009276241,0.019691114,0.320016333,-0.002245956,-0.020707432,0.001194011
2_420_-5,2,420,-5,3.5,-0.011682291,0.035653567,0.28838986,-0.001922512,-0.017942369,0.002115397
2_420_-4,2,420,-4,3.5,-0.012000543,0.03250131,0.295813431,-0.002026191,-0.018527536,0.001935858
2_420_-3,2,420,-3,3.5,-0.012067007,0.028963653,0.301384602,-0.002070334,-0.0189182,0.001721754
2_420_-2,2,420,-2,3.5,-0.011928429,0.025531967,0.306204015,-0.00220533,-0.019358992,0.00153169
2_420_-1,2,420,-1,3.5,-0.012002484,0.022071706,0.309704837,-0.002215613,-0.019627156,0.001347282
2_420_0,2,420,0,3.5,-0.013047908,0.018947976,0.317952595,-0.002334667,-0.020414479,0.001151858
3_420_-5,3,420,-5,3.5,-0.015692239,0.035085415,0.288581647,-0.002000885,-0.017874114,0.002061644
3_420_-4,3,420,-4,3.5,-0.016106851,0.031771096,0.295147962,-0.002098011,-0.018400093,0.001873736
3_420_-3,3,420,-3,3.5,-0.01653429,0.028403911,0.30061114,-0.002184303,-0.018835679,0.001681131
3_420_-2,3,420,-2,3.5,-0.016715702,0.025203106,0.306235224,-0.002301641,-0.019271045,0.001496728
3_420_-1,3,420,-1,3.5,-0.016594533,0.021850759,0.310733158,-0.002374748,-0.019616883,0.001302746
3_420_0,3,420,0,3.5,-0.017822548,0.018573425,0.318770332,-0.002504285,-0.020269325,0.001087016
4_420_-5,4,420,-5,3.5,-0.019868248,0.034620284,0.288428969,-0.002076782,-0.017819093,0.001989598
4_420_-4,4,420,-4,3.5,-0.020183556,0.031207459,0.294183229,-0.002160238,-0.018229869,0.001806296
4_420_-3,4,420,-3,3.5,-0.020686534,0.028251784,0.300911437,-0.002280238,-0.018771836,0.001638814
4_420_-2,4,420,-2,3.5,-0.02123803,0.024955933,0.306956172,-0.002372802,-0.019219007,0.001447123
4_420_-1,4,420,-1,3.5,-0.0219493,0.021993965,0.314168844,-0.002499734,-0.019768454,0.001268518
4_420_0,4,420,0,3.5,-0.022538777,0.018424428,0.320349716,-0.00256632,-0.020194405,0.001047387
5_420_-5,5,420,-5,3.5,-0.024234538,0.034325949,0.288673225,-0.002158352,-0.017774337,0.001943426
5_420_-4,5,420,-4,3.5,-0.024642091,0.031105883,0.294169443,-0.002242113,-0.018176363,0.001770101
5_420_-3,5,420,-3,3.5,-0.025424734,0.028258028,0.302340512,-0.002370463,-0.018784705,0.001614282
5_420_-2,5,420,-2,3.5,-0.02593598,0.025064885,0.308614062,-0.002429151,-0.019275506,0.001429199
5_420_-1,5,420,-1,3.5,-0.027140923,0.0221999,0.317462422,-0.002573827,-0.019947196,0.001236369
5_420_0,5,420,0,3.5,-0.02809902,0.018617337,0.323665672,-0.002652571,-0.020434875,0.000987986
0_405_-5,0,405,-5,3.5,-0.004298221,0.035567094,0.280040769,-0.001795446,-0.017445098,0.002189264
0_405_-4,0,405,-4,3.5,-0.004504892,0.032850566,0.288749495,-0.001937756,-0.018134819,0.002038696
0_405_-3,0,405,-3,3.5,-0.004652308,0.029380766,0.295742643,-0.001956333,-0.018598457,0.001831554
0_405_-2,0,405,-2,3.5,-0.005312022,0.024943962,0.300803327,-0.002027482,-0.019079398,0.001582021
0_405_-1,0,405,-1,3.5,-0.005438865,0.022273762,0.31155233,-0.002184649,-0.019852905,0.001400868
0_405_0,0,405,0,3.5,-0.005885973,0.01910982,0.312308467,-0.002172637,-0.020002943,0.001194809
1_405_-5,1,405,-5,3.5,-0.008215117,0.035275933,0.281693756,-0.00187189,-0.017440841,0.002122298
1_405_-4,1,405,-4,3.5,-0.008601678,0.032101069,0.290004471,-0.002009197,-0.018075405,0.001956278
1_405_-3,1,405,-3,3.5,-0.008749557,0.028104078,0.2943244,-0.002015887,-0.018379805,0.001728151
1_405_-2,1,405,-2,3.5,-0.008885978,0.024380724,0.299077171,-0.002074723,-0.018777948,0.001505884
1_405_-1,1,405,-1,3.5,-0.00894536,0.021324097,0.304749514,-0.002182975,-0.019323198,0.001318535
1_405_0,1,405,0,3.5,-0.009800031,0.018690026,0.312348055,-0.002258016,-0.019957969,0.001145288
2_405_-5,2,405,-5,3.5,-0.012115348,0.034356271,0.28191674,-0.001955986,-0.017361662,0.002043179
2_405_-4,2,405,-4,3.5,-0.012452707,0.031168758,0.288846848,-0.00205908,-0.017892085,0.001861037
2_405_-3,2,405,-3,3.5,-0.012565053,0.02770451,0.294240707,-0.002105605,-0.018262376,0.001652866
2_405_-2,2,405,-2,3.5,-0.012615298,0.024323728,0.298633785,-0.002228847,-0.018640081,0.001463173
2_405_-1,2,405,-1,3.5,-0.012714181,0.021017957,0.302651131,-0.002240077,-0.018915878,0.001289239
2_405_0,2,405,0,3.5,-0.013787857,0.017875004,0.310400508,-0.0023558,-0.019658376,0.001098794
3_405_-5,3,405,-5,3.5,-0.016107481,0.033810957,0.282039998,-0.002028103,-0.017282722,0.00198769
3_405_-4,3,405,-4,3.5,-0.016606327,0.030487284,0.288272991,-0.002124131,-0.017757039,0.001797977
3_405_-3,3,405,-3,3.5,-0.017267444,0.027230494,0.294051896,-0.002218854,-0.01816154,0.001609995
3_405_-2,3,405,-2,3.5,-0.0174315,0.02416451,0.299909875,-0.002325563,-0.018599394,0.001438085
3_405_-1,3,405,-1,3.5,-0.017340931,0.020919906,0.30473794,-0.002395133,-0.018950007,0.001253884
3_405_0,3,405,0,3.5,-0.018530207,0.017766716,0.313106671,-0.002511107,-0.019613912,0.001042753
4_405_-5,4,405,-5,3.5,-0.020305088,0.03340213,0.282023335,-0.002096976,-0.01722017,0.001917359
4_405_-4,4,405,-4,3.5,-0.020873436,0.030086635,0.287726282,-0.002178804,-0.017609902,0.001739837
4_405_-3,4,405,-3,3.5,-0.02142309,0.027332666,0.294890016,-0.002297388,-0.018143935,0.001576023
4_405_-2,4,405,-2,3.5,-0.022046908,0.024282237,0.301767162,-0.002386171,-0.01862281,0.00139492
4_405_-1,4,405,-1,3.5,-0.022645514,0.021336095,0.309044139,-0.002508403,-0.019155807,0.001219247
4_405_0,4,405,0,3.5,-0.023106754,0.017739016,0.315099053,-0.002572066,-0.019563523,0.001004429
5_405_-5,5,405,-5,3.5,-0.02476487,0.033386035,0.282662666,-0.002166528,-0.017194582,0.001877156
5_405_-4,5,405,-4,3.5,-0.025303285,0.030374458,0.288488667,-0.002244073,-0.017596134,0.001708342
5_405_-3,5,405,-3,3.5,-0.026206159,0.027677468,0.29755892,-0.002377273,-0.01823211,0.001559766
5_405_-2,5,405,-2,3.5,-0.026772598,0.024514144,0.304226959,-0.002439394,-0.018728164,0.001380479
5_405_-1,5,405,-1,3.5,-0.027865839,0.021709273,0.31324619,-0.002579055,-0.019385586,0.001192331
5_405_0,5,405,0,3.5,-0.028600482,0.0180783,0.318915995,-0.002655848,-0.019834241,0.000947814
0_390_-5,0,390,-5,3.5,-0.004801105,0.034284352,0.27336808,-0.001821027,-0.016846159,0.002111498
0_390_-4,0,390,-4,3.5,-0.004950125,0.031582511,0.281794838,-0.001957751,-0.01749596,0.001960995
0_390_-3,0,390,-3,3.5,-0.005104033,0.028073637,0.28848111,-0.001986737,-0.017917604,0.001753463
0_390_-2,0,390,-2,3.5,-0.005678832,0.023891519,0.293961093,-0.002047118,-0.018409542,0.001518931
0_390_-1,0,390,-1,3.5,-0.005779619,0.021220051,0.304352589,-0.002199225,-0.019137281,0.001341768
0_390_0,0,390,0,3.5,-0.006312179,0.017989438,0.304701065,-0.00218699,-0.019256576,0.001136947
1_390_-5,1,390,-5,3.5,-0.008678859,0.034037445,0.275075907,-0.001893408,-0.016838722,0.002045555
1_390_-4,1,390,-4,3.5,-0.009030593,0.030818132,0.282970382,-0.002030064,-0.017424385,0.001876679
1_390_-3,1,390,-3,3.5,-0.009121243,0.026926334,0.287275977,-0.002042161,-0.01771774,0.00165784
1_390_-2,1,390,-2,3.5,-0.009375834,0.023323301,0.292002357,-0.00209579,-0.018104178,0.001442689
1_390_-1,1,390,-1,3.5,-0.009600673,0.020306729,0.297451327,-0.002197572,-0.018591061,0.001262629
1_390_0,1,390,0,3.5,-0.010520278,0.017662576,0.30480945,-0.002279447,-0.019201311,0.001093745
2_390_-5,2,390,-5,3.5,-0.01257923,0.03317843,0.275502387,-0.001972102,-0.016759645,0.001971147
2_390_-4,2,390,-4,3.5,-0.012900036,0.030013238,0.282123581,-0.002074428,-0.017257965,0.001788485
2_390_-3,2,390,-3,3.5,-0.013150174,0.026515026,0.287111252,-0.002125377,-0.017583761,0.001582043
2_390_-2,2,390,-2,3.5,-0.013497169,0.023250769,0.292074738,-0.002253132,-0.017942858,0.001398965
2_390_-1,2,390,-1,3.5,-0.013602197,0.020061484,0.296738679,-0.002275735,-0.018241599,0.001233211
2_390_0,2,390,0,3.5,-0.014719305,0.016850335,0.304190743,-0.002395287,-0.018945444,0.001042371
3_390_-5,3,390,-5,3.5,-0.016592693,0.032694647,0.275846736,-0.002041655,-0.016686812,0.001915507
3_390_-4,3,390,-4,3.5,-0.017264397,0.029386927,0.282004147,-0.002140269,-0.01712894,0.001728583
3_390_-3,3,390,-3,3.5,-0.018032902,0.026448675,0.288601309,-0.002235809,-0.017552279,0.001547884
3_390_-2,3,390,-2,3.5,-0.018166421,0.023408603,0.294619823,-0.002337052,-0.017986662,0.001383725
3_390_-1,3,390,-1,3.5,-0.018122851,0.020221308,0.299851037,-0.0024056,-0.018350683,0.001205063
3_390_0,3,390,0,3.5,-0.019253733,0.017098272,0.308237621,-0.002514731,-0.018997133,0.00099437
4_390_-5,4,390,-5,3.5,-0.020907796,0.0323821,0.276378514,-0.00210818,-0.016647521,0.001853461
4_390_-4,4,390,-4,3.5,-0.02173947,0.02949172,0.282683499,-0.002188022,-0.017052905,0.00167995
4_390_-3,4,390,-3,3.5,-0.022219491,0.026785089,0.290129136,-0.002307141,-0.01757877,0.001517875
4_390_-2,4,390,-2,3.5,-0.022873671,0.023819516,0.297607114,-0.002398179,-0.018072934,0.00134336
4_390_-1,4,390,-1,3.5,-0.023285275,0.020771289,0.304407383,-0.002512232,-0.018557186,0.001167495
4_390_0,4,390,0,3.5,-0.023693337,0.017134926,0.310288493,-0.002577305,-0.018948653,0.000955362
5_390_-5,5,390,-5,3.5,-0.025505029,0.032825184,0.277835775,-0.002168875,-0.016655964,0.001815611
5_390_-4,5,390,-4,3.5,-0.026184118,0.030009999,0.284456629,-0.002253334,-0.017085313,0.001651227
5_390_-3,5,390,-3,3.5,-0.027093697,0.027378828,0.294101634,-0.002388512,-0.017736395,0.001507414
5_390_-2,5,390,-2,3.5,-0.027600799,0.024142745,0.300613676,-0.002452853,-0.018215556,0.001332313
5_390_-1,5,390,-1,3.5,-0.028540267,0.021303524,0.309404692,-0.00258538,-0.018822323,0.001142432
5_390_0,5,390,0,3.5,-0.029117288,0.017622898,0.31461452,-0.00265671,-0.019234517,0.000901004
0_360_-5,0,360,-5,3.5,-0.00585021,0.032034146,0.260751711,-0.001851405,-0.015660757,0.001963707
0_360_-4,0,360,-4,3.5,-0.005742607,0.029567841,0.268919986,-0.001977852,-0.016273515,0.001813342
0_360_-3,0,360,-3,3.5,-0.005893288,0.025937235,0.274576042,-0.002017067,-0.016634065,0.001612178
0_360_-2,0,360,-2,3.5,-0.006529798,0.021951023,0.279775816,-0.002077076,-0.017078558,0.001397065
0_360_-1,0,360,-1,3.5,-0.006722026,0.019199086,0.288859031,-0.002217797,-0.01768272,0.001229353
0_360_0,0,360,0,3.5,-0.007546726,0.015727664,0.288661306,-0.002211455,-0.017713925,0.001021073
1_360_-5,1,360,-5,3.5,-0.009631929,0.031957343,0.262855015,-0.001920713,-0.015662004,0.001900414
1_360_-4,1,360,-4,3.5,-0.009965725,0.028658432,0.269642947,-0.002053865,-0.016165256,0.001731502
1_360_-3,1,360,-3,3.5,-0.010149016,0.024859687,0.273557248,-0.002071306,-0.016394772,0.001525628
1_360_-2,1,360,-2,3.5,-0.011248858,0.021410696,0.279800404,-0.002165687,-0.016739287,0.001316701
1_360_-1,1,360,-1,3.5,-0.011495942,0.018511371,0.286447626,-0.002267774,-0.017219119,0.001145168
1_360_0,1,360,0,3.5,-0.012583745,0.015574556,0.293880079,-0.00238326,-0.017745652,0.000972526
2_360_-5,2,360,-5,3.5,-0.013828776,0.030895671,0.263966422,-0.002007707,-0.015569206,0.001833595
2_360_-4,2,360,-4,3.5,-0.014419882,0.027976173,0.270666681,-0.002114278,-0.016025262,0.00165657
2_360_-3,2,360,-3,3.5,-0.015230766,0.024982095,0.277016234,-0.002181094,-0.016350097,0.001456192
2_360_-2,2,360,-2,3.5,-0.015503307,0.022170375,0.283877181,-0.002295925,-0.016811775,0.001287083
2_360_-1,2,360,-1,3.5,-0.015542332,0.018817003,0.288860097,-0.002326364,-0.017094978,0.001123414
2_360_0,2,360,0,3.5,-0.016431814,0.015529993,0.296087889,-0.002444461,-0.017683814,0.000933149
3_360_-5,3,360,-5,3.5,-0.01824867,0.031047537,0.266579669,-0.002084108,-0.015618267,0.001791441
3_360_-4,3,360,-4,3.5,-0.01936967,0.028659787,0.274852941,-0.00218867,-0.016121184,0.00161595
3_360_-3,3,360,-3,3.5,-0.019683844,0.025706736,0.281481239,-0.002274885,-0.016509425,0.001442747
3_360_-2,3,360,-2,3.5,-0.01973448,0.022512395,0.286832838,-0.002358269,-0.016879006,0.001274565
3_360_-1,3,360,-1,3.5,-0.019751256,0.019222762,0.291941601,-0.002426277,-0.017207332,0.001090453
3_360_0,3,360,0,3.5,-0.020595076,0.015838166,0.299194155,-0.002517517,-0.017722179,0.000876383
4_360_-5,4,360,-5,3.5,-0.022951383,0.031932463,0.269925965,-0.00215226,-0.015706566,0.001737076
4_360_-4,4,360,-4,3.5,-0.023675566,0.029314914,0.276874789,-0.002233044,-0.016106579,0.001567711
4_360_-3,4,360,-3,3.5,-0.023953595,0.026242981,0.283445721,-0.002338246,-0.016538767,0.001401419
4_360_-2,4,360,-2,3.5,-0.024444298,0.023142957,0.290722795,-0.002419662,-0.016975158,0.001230106
4_360_-1,4,360,-1,3.5,-0.024564157,0.019782548,0.2961513,-0.002513754,-0.017354431,0.001047863
4_360_0,4,360,0,3.5,-0.024900386,0.015995949,0.301322907,-0.002581473,-0.017699362,0.000834079
5_360_-5,5,360,-5,3.5,-0.027553813,0.032773462,0.272626884,-0.002211661,-0.015722762,0.001689963
5_360_-4,5,360,-4,3.5,-0.028072079,0.029926082,0.279374931,-0.002290438,-0.01615421,0.001538772
5_360_-3,5,360,-3,3.5,-0.028826211,0.026941204,0.288865466,-0.002409635,-0.016732319,0.001399756
5_360_-2,5,360,-2,3.5,-0.029072574,0.023422831,0.293757407,-0.002470985,-0.017101584,0.001214691
5_360_-1,5,360,-1,3.5,-0.029601333,0.020455718,0.301195927,-0.002585051,-0.01755126,0.001007902
5_360_0,5,360,0,3.5,-0.02987348,0.01672481,0.304989861,-0.002650332,-0.017884721,0.00077747
0_330_-5,0,330,-5,3.5,-0.007491859,0.029621409,0.249521946,-0.001882281,-0.014403207,0.001811784
